transaction_id,account_id,transaction_time,amount,fraud_probability,fraud_score,anomaly_score,payment_action,expected_fraud_loss,top_reason_1,top_reason_2,top_reason_3,manual_review_priority,merchant_risk_band,fraud_flag
TXN-003228,ACCT-00699,2024-11-25 16:00:19,46.62,0.0005,0.014004166666666666,0.013000000000000001,Approve,0.020979,high-risk merchant,high velocity,high amount,0,low,0
TXN-003229,ACCT-00342,2024-11-25 08:44:12,224.81,0.003514344461303321,0.328186160828166,0.1302880539836382,Approve,0.7110538005110396,short account age,unusual account amount,high velocity,0,low,0
TXN-003230,ACCT-00942,2024-11-25 19:37:00,39.04,0.0012675605534201067,0.10506152794640046,0.04672453797382976,Approve,0.04453700760496886,high velocity,high-risk merchant,high amount,0,low,0
TXN-003231,ACCT-00935,2024-11-26 10:13:59,24.8,0.001409160724337296,0.10259555555555556,0.013000000000000001,Approve,0.03145246736720845,high velocity,high-risk merchant,high amount,0,low,0
TXN-003232,ACCT-00830,2024-11-26 11:43:41,37.72,0.023898111851702795,0.6609578060614236,0.3277736139214893,Manual review,0.8112931011416065,new location,high-risk merchant,high velocity,0,high,0
TXN-003233,ACCT-00578,2024-11-26 14:31:23,43.16,0.00862550452653943,0.47572447272809026,0.2077736139214893,Step-up verification,0.3350490978288976,high-risk merchant,high velocity,high amount,0,high,0
TXN-003234,ACCT-00012,2024-11-26 23:10:58,18.16,0.01858321494983134,0.5486896444444443,0.1066,Step-up verification,0.3037240651400434,high-risk merchant,high velocity,high amount,0,high,0
TXN-003235,ACCT-00266,2024-11-26 02:31:10,26.78,0.009086042914563174,0.42943639999999994,0.0585,Step-up verification,0.21899180632680162,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003236,ACCT-00819,2024-11-26 05:04:21,53.87,0.03222663629650178,0.6436638496612204,0.21675953515492832,Manual review,1.5624440075632957,new location,high-risk merchant,high velocity,0,medium,0
TXN-003237,ACCT-00086,2024-11-26 20:05:16,569.56,0.006033812609022519,0.49586704139955695,0.3878880077753167,Step-up verification,3.0929564786353794,new device,high velocity,unusual account amount,0,low,0
TXN-003238,ACCT-00897,2024-11-26 04:30:16,26.82,0.0031585212135925673,0.23378930572417822,0.04672453797382976,Approve,0.07624038505369739,high velocity,high-risk merchant,high amount,0,low,0
TXN-003239,ACCT-00281,2024-11-26 09:38:28,63.68,0.013604090934091265,0.4888739462782197,0.07614439290368959,Step-up verification,0.7796776596146386,high-risk merchant,unusual account amount,high velocity,0,medium,0
TXN-003240,ACCT-00750,2024-11-26 19:34:11,42.56,0.0066435880690546775,0.47181019999999996,0.28300000000000003,Step-up verification,0.2544759973970704,new device,new location,high velocity,0,low,0
TXN-003241,ACCT-00928,2024-11-27 02:42:00,12.53,0.0053325389258691135,0.36899086127973374,0.14032453797382977,Step-up verification,0.06013504146702599,high-risk merchant,high velocity,high amount,0,high,0
TXN-003242,ACCT-00115,2024-11-27 04:15:14,86.52,0.0032870889811152876,0.2445728359625584,0.05474674300186787,Approve,0.25595904478148523,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003243,ACCT-00945,2024-11-27 14:53:37,245.97,0.004673881245292222,0.35233078838489057,0.13742697250865155,Step-up verification,1.034671112914075,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-003244,ACCT-00407,2024-11-27 05:07:39,41.22,0.0011314641155053438,0.09281708350195601,0.04672453797382976,Approve,0.041975055757017245,high velocity,high-risk merchant,high amount,0,low,0
TXN-003245,ACCT-00659,2024-11-27 23:39:39,235.64,0.25910737484562846,0.8856200277605144,0.6662443517559442,Block,54.9504556277615,new device,new location,high-risk merchant,0,high,0
TXN-003246,ACCT-00616,2024-11-27 08:50:24,22.87,0.001089890364288497,0.08943375016862269,0.04672453797382976,Approve,0.022433213368150136,high velocity,high-risk merchant,high amount,0,low,0
TXN-003247,ACCT-00039,2024-11-27 07:37:45,406.17,0.002819386498791961,0.2896723319341581,0.21099838728853273,Approve,1.0306351927928978,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-003248,ACCT-00035,2024-11-27 22:28:54,68.73,0.013246068403214408,0.5257105852053647,0.15663609064708844,Step-up verification,0.8193620532176337,new location,high velocity,high-risk merchant,0,low,0
TXN-003249,ACCT-00218,2024-11-27 00:24:05,69.26,0.022902295376304175,0.5479245404698108,0.07096411372117158,Step-up verification,1.4275916799865447,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003250,ACCT-00074,2024-11-27 04:38:05,144.34,0.007139996835957936,0.4244485370716142,0.09517100842254794,Step-up verification,0.9275284289719516,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-003251,ACCT-00686,2024-11-28 17:01:14,359.14,0.005039086005597928,0.4064367611571069,0.2349407718604707,Step-up verification,1.628763613245396,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003252,ACCT-00749,2024-11-28 23:26:32,97.16,0.012466558805474568,0.516005007739021,0.1574907837353022,Step-up verification,1.090125768185918,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-003253,ACCT-00244,2024-11-28 19:06:35,107.14,0.0014889764743574129,0.12471498082187638,0.07160791814622687,Approve,0.1435760455163879,high velocity,high-risk merchant,high amount,0,low,0
TXN-003254,ACCT-00335,2024-11-28 10:22:46,74.32,0.00516590318732413,0.3786462380288639,0.20383119892578688,Step-up verification,0.34553693239373634,high-risk merchant,high velocity,high amount,0,high,0
TXN-003255,ACCT-00314,2024-11-28 16:44:00,12.43,0.001995056212797392,0.17755722222222223,0.013000000000000001,Approve,0.022318693852564426,short account age,high velocity,high-risk merchant,0,low,0
TXN-003256,ACCT-00839,2024-11-28 07:35:42,158.52,0.0017777175806707934,0.26198693674841383,0.25259051279982975,Approve,0.2536234117991408,new device,high velocity,unusual account amount,0,low,0
TXN-003257,ACCT-00784,2024-11-28 13:18:00,21.28,0.003328980075515953,0.28361,0.133,Approve,0.06375662640628153,new location,high velocity,high-risk merchant,0,low,0
TXN-003258,ACCT-00789,2024-11-28 22:45:05,6.19,0.01080006068837088,0.4492166666666666,0.0585,Step-up verification,0.060167138094914176,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003259,ACCT-00296,2024-11-29 06:12:46,24.15,0.004887369236694652,0.30971468888888887,0.0585,Approve,0.10622697035955825,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003260,ACCT-00248,2024-11-29 19:57:42,102.05,0.001325912273209042,0.1183285081384793,0.06776541558414433,Approve,0.12177841273288445,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003261,ACCT-00909,2024-11-29 10:54:06,38.66,0.023889294941201213,0.6067594444444445,0.1785,Manual review,0.8312041281841549,new location,high-risk merchant,high velocity,0,medium,0
TXN-003262,ACCT-00353,2024-11-29 21:05:08,35.89,0.0006025081338656182,0.05761305589280093,0.08044907594765952,Approve,0.019461615231993332,high velocity,high-risk merchant,high amount,0,low,0
TXN-003263,ACCT-00125,2024-11-29 13:18:17,236.77,0.04309508018433244,0.7225687798847733,0.32917494997713603,Manual review,9.183259921719953,high-risk merchant,high velocity,unusual account amount,117,high,0
TXN-003264,ACCT-00824,2024-11-29 04:03:51,83.13,0.09969691581915045,0.7002383800833749,0.26519828441381155,Manual review,7.459024150841379,new location,high-risk merchant,high velocity,0,high,0
TXN-003265,ACCT-00676,2024-11-29 18:31:37,200.21,0.012550805713428788,0.5619644790596613,0.21469513057836537,Step-up verification,2.26151713069702,high-risk merchant,unusual account amount,high velocity,0,high,0
TXN-003266,ACCT-00521,2024-11-29 06:38:17,37.01,0.0016633266589751476,0.128585,0.013000000000000001,Approve,0.055403747683803184,high velocity,high-risk merchant,high amount,0,low,0
TXN-003267,ACCT-00568,2024-11-29 12:13:48,39.46,0.00665954810779078,0.37572128888888884,0.0585,Step-up verification,0.2365071915000818,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003268,ACCT-00926,2024-11-29 09:15:57,73.8,0.00626561890657542,0.3815542130997145,0.1214545172206361,Step-up verification,0.41616240777473945,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003269,ACCT-00790,2024-11-30 07:12:56,15.21,0.004625639747567088,0.3931512787895139,0.30894722784297857,Step-up verification,0.06332038250444587,high-risk merchant,high velocity,high amount,0,high,0
TXN-003270,ACCT-00030,2024-11-30 00:09:51,14.14,0.011466614482306847,0.45488555555555554,0.0585,Step-up verification,0.14592413590183695,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003271,ACCT-00490,2024-11-30 06:19:07,41.74,0.000783333321974854,0.06325319461306712,0.04672453797382976,Approve,0.02942669957330737,high velocity,high-risk merchant,high amount,0,low,0
TXN-003272,ACCT-00839,2024-12-01 01:16:38,38.2,0.0035428246012653144,0.25754499999999997,0.0585,Approve,0.12180230979150151,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003273,ACCT-00564,2024-12-01 07:01:50,8.33,0.0005,0.022644166666666667,0.013000000000000001,Approve,0.0037485000000000005,high velocity,high-risk merchant,high amount,0,low,0
TXN-003274,ACCT-00202,2024-12-01 20:58:10,384.54,0.004681136396155726,0.36329307594862503,0.17292338489976886,Step-up verification,1.620075770799951,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-003275,ACCT-00399,2024-12-01 08:19:26,24.84,0.009096190258959051,0.48181777777777773,0.1785,Step-up verification,0.20335442942928852,new location,high-risk merchant,high velocity,0,medium,0
TXN-003276,ACCT-00112,2024-12-01 07:26:42,108.89,0.0011110263839047248,0.0965572338896113,0.07288734876944548,Approve,0.10888169664904694,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003277,ACCT-00403,2024-12-01 03:41:32,108.77,0.006603910607140677,0.3700546484683472,0.07280026926859581,Step-up verification,0.6464766210648223,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-003278,ACCT-00660,2024-12-01 22:53:25,37.84,0.0005,0.014004166666666666,0.013000000000000001,Approve,0.017028,high-risk merchant,high velocity,high amount,0,low,0
TXN-003279,ACCT-00518,2024-12-01 02:14:21,12.5,0.011665401482284685,0.5338843340078241,0.24149815189531904,Step-up verification,0.13123576667570272,high-risk merchant,high velocity,high amount,0,high,0
TXN-003280,ACCT-00254,2024-12-01 14:09:13,404.71,0.008868678053266053,0.4831799599259152,0.1769875551439736,Step-up verification,3.2303184254435737,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003281,ACCT-00077,2024-12-01 03:01:51,181.06,0.1546739133037021,0.7396907038257814,0.27862415705681093,Manual review,25.204732868491472,new location,high-risk merchant,high velocity,131,medium,1
TXN-003282,ACCT-00766,2024-12-01 00:29:16,165.67,0.013410598640712939,0.5243276658914935,0.10608505742187765,Step-up verification,1.999560489126221,unusual account amount,high-risk merchant,high velocity,0,low,0
TXN-003283,ACCT-00918,2024-12-01 19:24:28,38.72,0.005799643462476891,0.3840547501686226,0.14032453797382977,Step-up verification,0.2021059753803947,high-risk merchant,high velocity,high amount,0,high,0
TXN-003284,ACCT-00684,2024-12-01 14:35:53,64.67,0.02126999365440477,0.6498654468787665,0.3285286554993204,Manual review,1.237977440667321,new device,high velocity,high-risk merchant,0,medium,0
TXN-003285,ACCT-00120,2024-12-01 05:35:39,17.57,0.0011993982534288243,0.09958375016862268,0.04672453797382976,Approve,0.018966084581469998,high velocity,high-risk merchant,high amount,0,low,0
TXN-003286,ACCT-00853,2024-12-01 07:58:22,42.62,0.0024286485234025607,0.17743166666666665,0.013000000000000001,Approve,0.09315810006067542,high velocity,high-risk merchant,high amount,0,low,0
TXN-003287,ACCT-00877,2024-12-02 20:41:30,33.12,0.004209451895973303,0.31156527811502316,0.12594907594765953,Approve,0.12547534211517222,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003288,ACCT-00246,2024-12-02 13:57:42,225.53,0.014269196417195363,0.5698868525229099,0.17604177327542522,Step-up verification,2.8963186811730632,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003289,ACCT-00492,2024-12-02 17:49:14,25.68,0.0016216117637812902,0.16636055623004628,0.14789815189531905,Approve,0.037478691084513176,high velocity,high-risk merchant,high amount,0,low,0
TXN-003290,ACCT-00780,2024-12-02 10:34:58,24.64,0.000743762550205255,0.04972111111111111,0.013000000000000001,Approve,0.016493678313351735,high velocity,high-risk merchant,high amount,0,low,0
TXN-003291,ACCT-00886,2024-12-02 05:05:32,177.93,0.008491271759789625,0.45751927782758006,0.11174203731371689,Step-up verification,1.3597667857974314,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-003292,ACCT-00556,2024-12-02 18:03:35,28.48,0.0019288200029454684,0.1695047225594676,0.08044907594765952,Approve,0.04943951431549825,high velocity,high-risk merchant,high amount,0,low,0
TXN-003293,ACCT-00480,2024-12-02 05:20:10,37.12,0.0029935590137253644,0.22355875016862267,0.04672453797382976,Approve,0.10000881953053697,high velocity,high-risk merchant,high amount,0,low,0
TXN-003294,ACCT-00052,2024-12-02 05:04:40,28.43,0.000536121127722851,0.019119444444444446,0.013000000000000001,Approve,0.01371773129504459,high-risk merchant,high velocity,high amount,0,low,0
TXN-003295,ACCT-00695,2024-12-02 12:57:35,127.5,0.014962043149099918,0.5550049772627902,0.23202987368216837,Step-up verification,1.7168944513592155,high velocity,high-risk merchant,unusual account amount,0,medium,0
TXN-003296,ACCT-00656,2024-12-02 07:54:30,20.58,0.003870051693328118,0.2734144444444444,0.0585,Approve,0.0716810974638234,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003297,ACCT-00639,2024-12-02 00:27:37,79.7,0.04072292251680181,0.5961684366148213,0.0937808206996252,Step-up verification,2.921055232130194,high-risk merchant,unusual account amount,high velocity,0,medium,0
TXN-003298,ACCT-00308,2024-12-02 03:22:22,121.12,0.013864122219124805,0.5060526983562171,0.12679758346046574,Step-up verification,1.5113002348623568,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003299,ACCT-00596,2024-12-02 17:12:45,59.88,0.0027172014969956025,0.21883791219209242,0.05954333933878514,Approve,0.146435423076087,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003300,ACCT-00362,2024-12-03 16:02:01,30.38,0.014979883706074908,0.5907671111111111,0.2566,Step-up verification,0.4095799802915001,new device,high-risk merchant,high velocity,0,high,0
TXN-003301,ACCT-00292,2024-12-03 08:15:13,27.51,0.005257371227639759,0.35377638922613425,0.12594907594765953,Step-up verification,0.1301672542251328,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003302,ACCT-00436,2024-12-03 20:28:00,74.3,0.012632554244769167,0.624255267931886,0.4743327230783795,Manual review,0.8447389023477142,new device,high velocity,high-risk merchant,0,medium,0
TXN-003303,ACCT-00948,2024-12-03 05:05:21,32.09,0.0022921171180048834,0.1781558888888889,0.013000000000000001,Approve,0.06619863448509905,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003304,ACCT-00266,2024-12-03 23:09:29,5.91,0.0031547249378809567,0.2229961111111111,0.013000000000000001,Approve,0.01677998194458881,high velocity,high-risk merchant,high amount,0,low,0
TXN-003305,ACCT-00112,2024-12-03 14:06:31,131.71,0.044143845162238314,0.6793875072373148,0.2871501019356996,Manual review,5.2327672616865675,new location,high-risk merchant,high velocity,0,medium,0
TXN-003306,ACCT-00396,2024-12-03 07:28:10,7.18,0.0005,0.026964166666666664,0.013000000000000001,Approve,0.003231,high velocity,high-risk merchant,high amount,0,low,0
TXN-003307,ACCT-00182,2024-12-03 03:08:14,8.26,0.0021159381902983404,0.15369777777777777,0.013000000000000001,Approve,0.015729884506677862,high velocity,high-risk merchant,high amount,0,low,0
TXN-003308,ACCT-00918,2024-12-04 17:22:25,76.7,0.001942249238496615,0.1561025881322929,0.04526153900656564,Approve,0.13407346493342137,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-003309,ACCT-00261,2024-12-04 05:00:07,23.29,0.006086810684769467,0.39219086127973374,0.14032453797382977,Step-up verification,0.1275856387634528,high-risk merchant,high velocity,high amount,0,high,0
TXN-003310,ACCT-00039,2024-12-04 21:41:30,110.24,0.0005,0.03359905536914255,0.07386049279153269,Approve,0.049608,high velocity,high-risk merchant,high amount,0,low,0
TXN-003311,ACCT-00872,2024-12-04 11:58:45,104.59,0.0008162423071364404,0.0590967108129882,0.06970604772647769,Approve,0.07683370461306027,high velocity,high-risk merchant,unusual account amount,0,low,0
TXN-003312,ACCT-00636,2024-12-04 22:16:51,12.8,0.028424310339580178,0.6542741946130671,0.26032453797382976,Manual review,0.3274480551119637,new location,high-risk merchant,high velocity,0,high,0
TXN-003313,ACCT-00819,2024-12-04 17:29:17,81.92,0.00147847785003796,0.1360075464315493,0.08416822091601468,Approve,0.10900521492759872,high velocity,unusual account amount,high-risk merchant,0,low,0
TXN-003314,ACCT-00332,2024-12-04 09:40:52,75.88,0.02088830717534395,0.5658413354633534,0.12364050566060533,Step-up verification,1.4265042736185891,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003315,ACCT-00363,2024-12-04 01:23:19,84.89,0.008960797666767132,0.4783241728857582,0.20697293578507664,Step-up verification,0.6846139025386757,new location,high velocity,unusual account amount,0,low,0
TXN-003316,ACCT-00694,2024-12-04 19:05:51,53.75,0.004601944414741229,0.3308134241413754,0.11096050448912263,Approve,0.22261906106310697,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-003317,ACCT-00221,2024-12-04 07:18:02,35.58,0.0016493110304063492,0.19247335555555556,0.163,Approve,0.052814237815672106,new device,high velocity,high-risk merchant,0,low,0
TXN-003318,ACCT-00165,2024-12-04 01:13:06,56.05,0.03825617075198659,0.714832736206304,0.4184874233683561,Manual review,1.9298325335839634,new device,high velocity,high-risk merchant,0,medium,1
TXN-003319,ACCT-00317,2024-12-05 17:31:17,172.43,0.013874758433469542,0.5883720954878606,0.23657830826589238,Step-up verification,2.153182137014838,high-risk merchant,high velocity,high amount,0,high,0
TXN-003320,ACCT-00729,2024-12-05 14:51:03,33.84,0.005544723995481339,0.33729499999999996,0.0585,Approve,0.1688701140063797,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003321,ACCT-00850,2024-12-05 22:40:21,30.08,0.0048367020688947675,0.31680388888888883,0.0585,Approve,0.13093919840911913,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003322,ACCT-00663,2024-12-05 01:42:45,65.55,0.024888350391627706,0.5611451375153526,0.07841594915936592,Step-up verification,1.4682882313540764,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003323,ACCT-00076,2024-12-05 18:45:35,18.72,0.004810227973578264,0.31543444444444435,0.0585,Approve,0.08104272089884659,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003324,ACCT-00108,2024-12-05 19:17:28,138.51,0.0075736702999696015,0.45647702204945717,0.24190814718834255,Step-up verification,0.9441261659239105,new device,unusual account amount,high velocity,0,low,0
TXN-003325,ACCT-00344,2024-12-05 22:02:03,25.0,0.0005,0.026964166666666664,0.013000000000000001,Approve,0.011250000000000001,high velocity,high-risk merchant,high amount,0,low,0
TXN-003326,ACCT-00195,2024-12-05 03:50:13,68.35,0.00879688678650145,0.4623481866674015,0.11542511111519389,Step-up verification,0.5411404906716366,short account age,high-risk merchant,high velocity,0,medium,0
TXN-003327,ACCT-00748,2024-12-05 00:05:03,30.99,0.014198412456916009,0.4982149999999999,0.0585,Step-up verification,0.39600792183584443,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003328,ACCT-00827,2024-12-05 19:41:45,10.45,0.002607158079569609,0.23663933333333334,0.1066,Approve,0.024520321738352176,high-risk merchant,high velocity,high amount,0,high,0
TXN-003329,ACCT-00092,2024-12-05 04:33:44,26.97,0.0025929723562143543,0.18237555555555554,0.013000000000000001,Approve,0.06293921800239102,high velocity,high-risk merchant,high amount,0,low,0
TXN-003330,ACCT-00836,2024-12-06 19:41:45,24.12,0.0009448811910724564,0.0671211111111111,0.013000000000000001,Approve,0.020511480895800887,high velocity,high-risk merchant,high amount,0,low,0
TXN-003331,ACCT-00277,2024-12-06 16:23:21,26.84,0.006473399602496565,0.3922013892261343,0.12594907594765953,Step-up verification,0.15637144079790705,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003332,ACCT-00412,2024-12-06 05:13:03,240.44,0.08307040465539804,0.7316828911062526,0.3160202592322678,Manual review,17.976103285809515,high velocity,high-risk merchant,unusual account amount,92,medium,0
TXN-003333,ACCT-00405,2024-12-06 14:56:15,168.1,0.025971213785749327,0.65230073723197,0.22723866363440084,Manual review,3.929184933646016,new location,high velocity,high-risk merchant,0,low,0
TXN-003334,ACCT-00775,2024-12-06 09:39:08,392.57,0.03447732531582663,0.7195313196402187,0.369339923927141,Manual review,12.181287239310656,high-risk merchant,high velocity,unusual account amount,52,high,0
TXN-003335,ACCT-00650,2024-12-06 11:57:24,293.7,0.024543948800042643,0.6543740601078417,0.26445823516702216,Manual review,6.487701986315272,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003336,ACCT-00351,2024-12-06 03:10:02,40.9,0.014338517286100118,0.6040655562300462,0.343398151895319,Manual review,0.5278008213013453,new device,high velocity,high-risk merchant,0,medium,0
TXN-003337,ACCT-00572,2024-12-06 05:31:03,12.34,0.0014784951865538594,0.11295722222222221,0.013000000000000001,Approve,0.01642016754186716,high velocity,high-risk merchant,high amount,0,low,0
TXN-003338,ACCT-00614,2024-12-06 14:57:56,41.87,0.011013565805205744,0.4834615555555555,0.1066,Step-up verification,0.41502420023756803,high-risk merchant,high velocity,high amount,0,high,0
TXN-003339,ACCT-00353,2024-12-06 00:29:34,52.45,0.0076838390205191546,0.42549191508196116,0.12839434304793276,Step-up verification,0.3627156209636067,high-risk merchant,high velocity,unusual account amount,0,medium,1
TXN-003340,ACCT-00115,2024-12-06 09:15:22,105.77,0.037180827305202405,0.6657748303774903,0.26609177370210674,Manual review,3.5393544936641326,new device,high-risk merchant,unusual account amount,0,medium,0
TXN-003341,ACCT-00013,2024-12-06 22:51:06,33.25,0.00801762677054399,0.4403542222222222,0.133,Step-up verification,0.23992748110852888,new location,high velocity,unusual account amount,0,low,0
TXN-003342,ACCT-00518,2024-12-06 05:16:01,66.06,0.009589535806451917,0.4549402071827178,0.11274892879287704,Step-up verification,0.5701362618367923,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003343,ACCT-00274,2024-12-06 21:05:45,69.36,0.017618241376279688,0.5973088392223687,0.265851082099579,Step-up verification,1.099801099672883,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-003344,ACCT-00582,2024-12-07 22:47:37,13.38,0.01229552327018028,0.4756963892261343,0.08044907594765952,Step-up verification,0.14806269121951093,high velocity,high-risk merchant,high amount,0,low,0
TXN-003345,ACCT-00013,2024-12-07 08:45:56,4.89,0.0027106521016661295,0.2507445838392014,0.1596736139214893,Approve,0.011929579899432635,high velocity,high-risk merchant,high amount,0,medium,0
TXN-003346,ACCT-00426,2024-12-07 15:26:17,35.47,0.004499896722158182,0.28123777777777775,0.013000000000000001,Approve,0.14365020306145565,high velocity,high-risk merchant,high amount,0,low,0
TXN-003347,ACCT-00300,2024-12-07 17:11:24,28.75,0.010233663070993219,0.5368407676784027,0.30894722784297857,Step-up verification,0.26479603196194956,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-003348,ACCT-00187,2024-12-07 10:34:42,58.2,0.002573738391763809,0.25063482904606865,0.17358855642877663,Approve,0.13481241696058832,new device,high velocity,high-risk merchant,0,low,0
TXN-003349,ACCT-00085,2024-12-07 00:42:27,675.63,0.025027290213825243,0.625412381074354,0.2177527343636957,Manual review,15.218269278450073,unusual account amount,high velocity,high amount,85,low,0
TXN-003350,ACCT-00379,2024-12-08 01:54:16,5.3,0.01323972391336996,0.5319535003372453,0.1740490759476595,Step-up verification,0.06315348306677471,high-risk merchant,high velocity,high amount,0,high,0
TXN-003351,ACCT-00808,2024-12-08 15:33:48,28.67,0.00329865708333265,0.22495944444444446,0.013000000000000001,Approve,0.08511524872123237,high velocity,high-risk merchant,high amount,0,low,0
TXN-003352,ACCT-00594,2024-12-08 19:59:08,54.73,0.04474613602532814,0.6872001719588917,0.2817235479197685,Manual review,2.2040604221995883,new device,high-risk merchant,high velocity,0,medium,0
TXN-003353,ACCT-00114,2024-12-08 05:40:42,7.12,0.0006362254518960356,0.03077,0.013000000000000001,Approve,0.004076932695749796,high velocity,high-risk merchant,high amount,0,low,0
TXN-003354,ACCT-00357,2024-12-08 06:03:29,28.08,0.0006679862513919205,0.04271277777777777,0.013000000000000001,Approve,0.016881348545176613,high velocity,high-risk merchant,high amount,0,low,0
TXN-003355,ACCT-00264,2024-12-08 13:11:05,717.79,0.013747117359588853,0.5613399368340276,0.2225701429050916,Step-up verification,8.880789032585355,unusual account amount,high velocity,high amount,0,low,0
TXN-003356,ACCT-00677,2024-12-08 01:04:45,10.26,0.004497249673382866,0.29838666666666663,0.0585,Approve,0.041527603484017385,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003357,ACCT-00612,2024-12-08 17:00:10,237.96,0.012587371139701365,0.5238778825787298,0.13479922420282042,Step-up verification,2.6957617527630036,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-003358,ACCT-00840,2024-12-09 09:39:23,49.35,0.0010623441445052008,0.1504198612797338,0.19672453797382977,Approve,0.04718401517819849,new device,high velocity,high-risk merchant,0,low,0
TXN-003359,ACCT-00315,2024-12-09 15:43:52,14.95,0.0021856888788228503,0.1991109723908449,0.09222453797382976,Approve,0.02940844386456145,high-risk merchant,high velocity,high amount,0,medium,0
TXN-003360,ACCT-00628,2024-12-09 02:53:13,25.97,0.0019195424479664012,0.15863097239084492,0.04672453797382976,Approve,0.0448654656363187,high velocity,high-risk merchant,high amount,0,low,0
TXN-003361,ACCT-00116,2024-12-09 02:06:26,15.18,0.0036807136064788363,0.23828111111111108,0.013000000000000001,Approve,0.05028590929171386,high velocity,high-risk merchant,high amount,0,low,0
TXN-003362,ACCT-00185,2024-12-09 04:21:14,46.35,0.009187011926689465,0.427468711111111,0.0585,Step-up verification,0.3832362025218511,high-risk merchant,high velocity,unusual account amount,0,medium,0
TXN-003363,ACCT-00363,2024-12-09 21:37:06,168.31,0.006432238638259397,0.4041396974722816,0.10733757854971308,Step-up verification,0.9743490766848951,unusual account amount,high-risk merchant,high velocity,0,low,0
TXN-003364,ACCT-00824,2024-12-09 09:09:53,69.85,0.010173019238737134,0.5098615392283077,0.23267966237948778,Step-up verification,0.6395268544432099,high-risk merchant,high velocity,unusual account amount,0,high,0
TXN-003365,ACCT-00851,2024-12-09 22:16:31,76.64,0.000904525946220003,0.06888932815161539,0.0451999712126781,Approve,0.06239058166647092,high velocity,high-risk merchant,high amount,0,low,0
TXN-003366,ACCT-00145,2024-12-09 07:10:37,214.92,0.012341422818634006,0.5284600430832244,0.12671863441297507,Step-up verification,2.3871767329627382,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-003367,ACCT-00057,2024-12-10 17:24:17,117.14,0.0014347266922373418,0.11788763039307162,0.07865683551706466,Approve,0.151257496255814,unusual account amount,high velocity,high-risk merchant,0,low,0
TXN-003368,ACCT-00115,2024-12-10 15:25:49,39.3,0.004342315832665831,0.28502263905751163,0.04672453797382976,Approve,0.15358771100139043,high velocity,high-risk merchant,high amount,0,low,0
TXN-003369,ACCT-00491,2024-12-10 17:10:37,55.43,0.0024337617000708403,0.2913954201369099,0.2372183834766603,Approve,0.12141306993143401,new device,short account age,high velocity,0,low,0
TXN-003370,ACCT-00011,2024-12-10 21:52:51,53.3,0.003299108186146145,0.3345881593125796,0.3016008850698869,Approve,0.15825821968943057,new device,high velocity,high-risk merchant,0,low,0
TXN-003371,ACCT-00126,2024-12-10 13:48:22,82.56,0.003931292512614256,0.2920499636051316,0.09655646447295302,Approve,0.2921107588572897,high-risk merchant,high velocity,unusual account amount,0,medium,0
